name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Tequila, Mexico",2021-01-15,78.9,40.9,61,78.9,40.9,61,30.4,36.6,0,0,0,,,,,4.7,5,1015.7,77.3,7.2,166.4,14.4,8,,2021-01-15T07:34:49,2021-01-15T18:35:16,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2021-01-16,79.8,44.5,62.2,79.8,44.5,62.1,33.3,37.1,0,0,0,,,,,9.2,276.7,1013.1,78.3,7.2,178.7,15.5,7,,2021-01-16T07:34:50,2021-01-16T18:35:56,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote,F6804"
"Tequila, Mexico",2021-01-17,80.1,51,64,79.1,51,63.8,33.3,36.8,0,0,0,,,,,4.5,261.8,1013.9,51.5,8,192.4,16.5,8,,2021-01-17T07:34:49,2021-01-17T18:36:37,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2021-01-18,80.3,45.6,62.7,79.1,45.6,62.5,40,45.6,0,0,0,,,,,8.9,180.3,1015.6,69.8,7.4,180.6,15.7,7,,2021-01-18T07:34:47,2021-01-18T18:37:17,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2021-01-19,79.8,48.1,64.2,79.8,48.1,64.2,46,54.6,0,0,0,,,,,9.2,195,1015.5,57.6,7.8,154.5,13.4,6,,2021-01-19T07:34:43,2021-01-19T18:37:58,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2021-01-20,73.5,53.5,61.8,73.5,53.5,61.8,50.7,67.3,0.016,100,16.67,rain,,,,10.3,260.8,1017.8,85.9,7.3,72.6,6.2,4,,2021-01-20T07:34:39,2021-01-20T18:38:38,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2021-01-21,82.8,49.7,66.1,80.8,49.7,65.9,49.5,60.5,0,0,0,,,,,8.7,293.5,1015,62.4,7.9,215.2,18.6,8,,2021-01-21T07:34:32,2021-01-21T18:39:18,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2021-01-22,85,50.1,65.8,81.9,50.1,65.4,45,55.8,0,0,0,,,,,6.7,286.5,1014.9,59.5,7.9,217.6,18.7,8,,2021-01-22T07:34:25,2021-01-22T18:39:57,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2021-01-23,85.2,49.7,66.1,82,49.7,65.6,40.4,49,0,0,0,,,,,8.3,242.1,1012.3,40.4,7.8,232.2,20.1,9,,2021-01-23T07:34:16,2021-01-23T18:40:37,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2021-01-24,83.6,47.9,65.5,80.8,47.9,65,37.2,40.6,0,0,0,,,,,12.8,232,1013.2,47.2,8.3,232.9,20.2,8,,2021-01-24T07:34:06,2021-01-24T18:41:16,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2021-01-25,80.7,42.7,62.6,79.1,42.7,62.5,38,44.6,0,0,0,,,,20.1,13.9,241.6,1015.9,32.4,8.5,206.8,17.7,8,,2021-01-25T07:33:54,2021-01-25T18:41:55,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2021-01-26,82.3,45.2,63.9,80,45.2,63.7,39.5,45.5,0,0,0,,,,,10.5,237.6,1012.8,53.3,7.6,207.2,17.9,8,,2021-01-26T07:33:42,2021-01-26T18:42:34,0.43,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2021-01-27,86.6,45.6,66.8,83.2,45.6,66,37.7,39.8,0,0,0,,,,,7.8,103.8,1013.8,45.6,8.2,228.2,19.6,8,,2021-01-27T07:33:27,2021-01-27T18:43:12,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2021-01-28,82.3,50.1,64.4,80.4,50.1,64.3,43.8,49,0,0,0,,,,,11.4,72.1,1020.8,39.6,7.4,180.6,15.8,7,,2021-01-28T07:33:12,2021-01-28T18:43:50,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2021-01-29,83.7,51,64,81.3,51,63.8,44.1,52.3,0,0,0,,,,,8.1,34.1,1018,43.5,9.2,194.3,16.8,7,,2021-01-29T07:32:55,2021-01-29T18:44:28,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2021-01-30,86.1,52.1,67.4,82.8,52.1,66.7,42,46,0,0,0,,,,17.9,6,309.1,1011.6,17.1,8.2,237.6,20.6,9,,2021-01-30T07:32:38,2021-01-30T18:45:05,0.57,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76612099999,F0752,remote"
"Tequila, Mexico",2021-01-31,87.7,46.3,66.9,84,46.3,66.2,37.9,40.8,0,0,0,,,,,12.8,131.8,1015.5,0,8.3,233.4,20.1,8,,2021-01-31T07:32:18,2021-01-31T18:45:42,0.61,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2021-02-01,82.8,53.5,66,80.5,53.5,65.7,43.3,48.7,0,0,0,,,,,17.4,84.4,1015.1,4.3,9.1,223.4,19.3,8,,2021-02-01T07:31:58,2021-02-01T18:46:19,0.64,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2021-02-02,85,47.7,64.8,82,45,64.1,37.9,40.4,0,0,0,,,,,8.5,61.3,1017.3,39.2,7.9,204.8,17.6,8,,2021-02-02T07:31:36,2021-02-02T18:46:55,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2021-02-03,88.4,51.2,68.4,84.6,51.2,67.6,40.7,42.2,0,0,0,,,,,6.9,43.2,1012.3,14.3,7.9,234.4,20.3,8,,2021-02-03T07:31:14,2021-02-03T18:47:30,0.71,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2021-02-04,89.5,46.3,67.8,85.5,46.3,66.7,32.1,35.2,0,0,0,,,,,10.3,290.7,1012.5,0,8.3,241.7,20.7,9,,2021-02-04T07:30:49,2021-02-04T18:48:06,0.75,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F0752,remote,F6804"
"Tequila, Mexico",2021-02-05,88.1,44.5,65.5,84.4,42,64.7,29.4,30.9,0,0,0,,,,,13.9,264.1,1009.6,16.6,9.2,222.3,19.2,9,,2021-02-05T07:30:24,2021-02-05T18:48:40,0.78,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2021-02-06,85,44.5,64.6,81.9,44.5,64.3,33.1,36.6,0,0,0,,,,19.7,11.4,272.5,1010.9,32.8,9.3,222.4,19.1,8,,2021-02-06T07:29:58,2021-02-06T18:49:15,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2021-02-07,85.9,44.7,67.8,82.6,42.2,67,38.1,38.5,0,0,0,,,,,16.1,238.3,1015.2,35.5,8.8,252.8,21.9,9,,2021-02-07T07:29:30,2021-02-07T18:49:48,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2021-02-08,83,48.1,65.3,80.4,48.1,65,35.9,42.2,0,0,0,,,,,8.3,259.5,1012.1,2.1,8,245.2,21.1,9,,2021-02-08T07:29:02,2021-02-08T18:50:22,0.89,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2021-02-09,84.3,46.5,64.6,81.3,46.5,64.2,34.8,39.5,0,0,0,,,,,7.2,239.5,1014.6,0.5,8.4,239,20.8,9,,2021-02-09T07:28:32,2021-02-09T18:50:54,0.93,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2021-02-10,82.8,46.3,64.6,80.2,46.3,64.2,30.7,33.3,0,0,0,,,,,11.2,247.5,1009.4,2.3,8.5,280.2,24.2,9,,2021-02-10T07:28:01,2021-02-10T18:51:27,0.96,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76612099999,F0752,remote"
"Tequila, Mexico",2021-02-11,78.7,44.5,61.2,78.7,44.5,61.1,31.6,37.4,0,0,0,,,,,20.8,224.4,1008.7,0,8.7,236.6,20.3,8,,2021-02-11T07:27:29,2021-02-11T18:51:59,0,Clear,Clear conditions throughout the day.,clear-day,"MMGL,F0752,remote"
"Tequila, Mexico",2021-02-12,74.4,42.7,57.6,74.4,42.7,57.2,26.3,37.9,0,0,0,,,,,12.5,205.8,1007.8,0,9,273.3,23.6,10,,2021-02-12T07:26:56,2021-02-12T18:52:30,0.03,Clear,Clear conditions throughout the day.,clear-day,"MMGL,F0752,remote"
"Tequila, Mexico",2021-02-13,74.9,42.2,55.8,74.9,42.2,55.3,31.6,46.3,0.008,100,8.33,rain,,,22.4,15.7,262.4,1009.7,2.2,8.9,269.9,23.3,10,,2021-02-13T07:26:22,2021-02-13T18:53:01,0.06,Rain,Clear conditions throughout the day with early morning rain.,rain,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2021-02-14,75.5,37.3,56.6,75.5,37.3,56.4,35.1,53.9,0.012,100,12.5,rain,,,24.6,15.7,244.8,1011.3,3.2,8.7,264.8,23,9,,2021-02-14T07:25:47,2021-02-14T18:53:31,0.09,Rain,Clear conditions throughout the day with early morning rain.,rain,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2021-02-15,77.3,41.6,58,77.3,39.7,57.9,31.8,47.5,0,0,0,,,,20.1,16.1,256.5,1014.5,0.8,8.3,265.4,23,9,,2021-02-15T07:25:11,2021-02-15T18:54:01,0.13,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2021-02-16,80,39.1,59.2,80,39.1,59,35.1,49.8,0,0,0,,,,20.1,16.6,249.1,1012.3,0.5,8.8,270.3,23.4,10,,2021-02-16T07:24:34,2021-02-16T18:54:30,0.16,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2021-02-17,80,42.7,58.9,80,42.7,58.6,35.6,50.3,0,0,0,,,,,21.9,260.4,1012.1,5,9,242.3,20.9,10,,2021-02-17T07:23:57,2021-02-17T18:54:59,0.19,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2021-02-18,82.7,44.5,61.2,80.1,44.5,60.8,34.5,47.4,0,0,0,,,,,10.1,291,1013.1,1,7.9,249.1,21.4,10,,2021-02-18T07:23:18,2021-02-18T18:55:28,0.22,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2021-02-19,82.5,41.1,62.5,80,41.1,61.9,30.3,34,0,0,0,,,,,14.5,85.9,1012.4,0,8.5,286.4,24.8,10,,2021-02-19T07:22:38,2021-02-19T18:55:55,0.25,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",2021-02-20,84.3,45.2,64.6,81.4,42.5,63.8,35.3,38,0,0,0,,,,,7.2,200.2,,0.1,9.9,280.2,24.3,10,,2021-02-20T07:21:58,2021-02-20T18:56:23,0.29,Clear,Clear conditions throughout the day.,clear-day,"MMGL,remote"
"Tequila, Mexico",2021-02-21,84.6,51.7,66.5,81.6,51.7,66.2,40,44.9,0,0,0,,,,17.9,11,279.6,1014.8,38.9,8.3,265.1,23.1,9,,2021-02-21T07:21:16,2021-02-21T18:56:50,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2021-02-22,86.3,46.3,67.4,82.9,46.2,66.6,39.4,41.1,0,0,0,,,,,6.3,82.5,1014.5,31,8.8,271.7,23.5,9,,2021-02-22T07:20:34,2021-02-22T18:57:16,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2021-02-23,85.7,51.5,68.1,82.7,51.5,67.5,40.7,40.9,0,0,0,,,,,6.7,16.7,1015,52.1,7.4,233.9,20,8,,2021-02-23T07:19:51,2021-02-23T18:57:42,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2021-02-24,89,53,70.1,85.2,53,69.3,38.6,36,0,0,0,,,,20.1,16.1,315.3,1013.1,59,7.6,233.9,20,8,,2021-02-24T07:19:08,2021-02-24T18:58:08,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2021-02-25,85.4,51.7,67.4,82.2,51.7,66.9,39.8,40.8,0,0,0,,,,,8.1,286.6,1012.8,55.9,7.1,192.7,16.7,8,,2021-02-25T07:18:23,2021-02-25T18:58:33,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2021-02-26,88.4,48.1,68.9,84.6,47.2,67.9,39.3,39.7,0,0,0,,,,,9.2,261.1,1012.5,58.8,7.8,224.3,19.3,9,,2021-02-26T07:17:38,2021-02-26T18:58:58,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2021-02-27,88.8,51.6,69,84.9,51.6,68,37.7,36.2,0,0,0,,,,20.1,11.2,263.5,1010.2,42.3,8.6,268.2,23.1,10,,2021-02-27T07:16:52,2021-02-27T18:59:22,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2021-02-28,88.1,56,69.7,84.3,56,68.8,37.2,34.6,0,0,0,,,,22.4,10.3,297.2,1011.9,17.7,9,271.3,23.4,9,,2021-02-28T07:16:06,2021-02-28T18:59:46,0.55,Clear,Clear conditions throughout the day.,clear-day,"76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2021-03-01,89.3,48.3,69.3,85.4,48.3,68.3,36,34.6,0,0,0,,,,,8.1,317.7,1011.9,22.1,8,284,24.6,9,,2021-03-01T07:15:19,2021-03-01T19:00:09,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,F0749,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2021-03-02,90.2,49.9,70,86.1,49.9,69,38.1,36.1,0,0,0,,,,20.1,11.9,235.5,1012.3,16.6,7.8,263.6,22.8,9,,2021-03-02T07:14:31,2021-03-02T19:00:32,0.62,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2021-03-03,90.1,50.1,70.1,86,50.1,69,39.4,38.2,0,0,0,,,,,8.9,261.7,1014.5,35.5,8.7,267.1,23,10,,2021-03-03T07:13:43,2021-03-03T19:00:55,0.66,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2021-03-04,90.6,52.8,70.2,86.4,52.8,69,35.9,35.6,0,0,0,,,,,10.3,292.7,1017.3,30.1,7.8,256.2,22.1,10,,2021-03-04T07:12:54,2021-03-04T19:01:18,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2021-03-05,92.9,51.7,70.9,88.4,51.7,69.7,31.9,28.3,0,0,0,,,,,11.6,316.9,1014.8,18.9,8.5,267.9,23.2,10,,2021-03-05T07:12:05,2021-03-05T19:01:40,0.75,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2021-03-06,90.1,49.9,69.8,86.1,49.9,68.8,38,34.8,0,0,0,,,,,10.1,315.3,1015.9,31.6,8.4,280,24.2,10,,2021-03-06T07:11:15,2021-03-06T19:02:01,0.76,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"MMGL,F0749,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2021-03-07,90.8,52.8,70.1,86.6,52.8,69.1,41.5,42.4,0,0,0,,,,20.1,17.2,289.9,1015.8,43.7,8.2,255.7,22.1,10,,2021-03-07T07:10:25,2021-03-07T19:02:23,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2021-03-08,89,53.3,70.6,85,53.3,69.5,40,40.9,0,0,0,,,,,8.1,315.3,1019.4,12.7,8.7,284.2,24.6,10,,2021-03-08T07:09:34,2021-03-08T19:02:44,0.83,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2021-03-09,91.3,51.9,70,87.1,51.9,69.1,37.9,37,0,0,0,,,,,10.3,326.3,1016.9,33.5,7.7,251.4,21.8,10,,2021-03-09T07:08:43,2021-03-09T19:03:04,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2021-03-10,92.2,50.4,72,87.8,50.4,70.5,36.1,33,0,0,0,,,,,9.6,251.9,1014.8,40,8.1,276.8,23.8,9,,2021-03-10T07:07:51,2021-03-10T19:03:25,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2021-03-11,92.2,50.2,71,87.8,50.2,69.7,35.7,36.9,0,0,0,,,,,15,265.9,1014.9,14.8,7.9,275.5,23.8,10,,2021-03-11T07:06:59,2021-03-11T19:03:45,0.94,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2021-03-12,92.7,51.7,72,88.3,51.7,70.7,37.7,35.7,0,0,0,,,,,10.3,248,1015.8,5.9,8.2,292,25.1,9,,2021-03-12T07:06:07,2021-03-12T19:04:05,0.98,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2021-03-13,91.8,52.1,70.3,87.5,52.1,69.2,34.2,31.1,0,0,0,,,,20.1,12.1,300.7,1017.2,3.8,9.2,265,22.9,9,,2021-03-13T07:05:15,2021-03-13T19:04:25,0,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F0752,remote,F6804"
"Tequila, Mexico",2021-03-14,89.7,51.2,70.5,85.6,51.2,69.5,34,30.9,0,0,0,,,,17.9,13.4,265.3,1014.6,14.6,9.1,293.2,25.5,10,,2021-03-14T07:04:22,2021-03-14T19:04:44,0.04,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,F0749,76612099999,F0752,remote"
"Tequila, Mexico",2021-03-15,90.1,50.1,69.5,86,50.1,68.3,29.5,28,0,0,0,,,,,13.6,257.7,1011.9,49.6,8.8,296.4,25.6,10,,2021-03-15T07:03:29,2021-03-15T19:05:03,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2021-03-16,90.4,47.8,69.1,86.4,47.8,67.9,24.7,23.7,0,0,0,,,,17.9,15.2,264.4,1008.8,14.1,8.4,308.7,26.7,10,,2021-03-16T07:02:35,2021-03-16T19:05:22,0.11,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2021-03-17,89.3,42.9,67.4,85.4,42.9,66.4,24.2,24.9,0,0,0,,,,,10.5,279.2,1012.6,0,9,293.9,25.4,10,,2021-03-17T07:01:42,2021-03-17T19:05:41,0.14,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F6811,F0752,remote"
"Tequila, Mexico",2021-03-18,89.3,48.5,68.9,85.3,48.5,68.1,29.3,25,0,0,0,,,,,10.3,129.5,1014.4,2.6,8,280.9,24.1,9,,2021-03-18T07:00:48,2021-03-18T19:06:00,0.17,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2021-03-19,89.3,52.5,71.5,85.4,52.5,70.4,34.2,27.2,0,0,0,,,,,10.8,274,1011.8,8.3,8.7,293.6,25.4,10,,2021-03-19T06:59:55,2021-03-19T19:06:19,0.21,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2021-03-20,90.4,49.9,70.9,86.3,49.9,69.7,32.1,27,0,0,0,,,,22.4,13.4,292,1015.3,15.8,8.5,287.7,24.9,10,,2021-03-20T06:59:01,2021-03-20T19:06:37,0.24,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F0752,remote,F6804"
"Tequila, Mexico",2021-03-21,90.9,50.1,71.6,86.9,50.1,70.2,21.8,20.4,0,0,0,,,,22.4,15,275.1,1013.3,0.1,9.1,318.1,27.5,10,,2021-03-21T06:58:07,2021-03-21T19:06:55,0.25,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F0752,remote,F6804"
"Tequila, Mexico",2021-03-22,90.8,49.7,68.9,86.6,49.7,67.9,25.5,22.8,0,0,0,,,,24.6,18.1,296.4,1011.9,0.3,9.1,315.1,27.3,10,,2021-03-22T06:57:12,2021-03-22T19:07:13,0.3,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2021-03-23,87.5,47.6,66.2,83.9,47.6,65.4,25.1,25.9,0,0,0,,,,26.8,21.9,290.7,1012.7,22.5,8.9,306.9,26.5,10,,2021-03-23T06:56:18,2021-03-23T19:07:32,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2021-03-24,84.7,46.3,66.1,81.7,46.3,65.7,24.5,24,0,0,0,,,,26.8,18.6,268.2,1013.6,38.6,8.7,303.2,26.3,10,,2021-03-24T06:55:24,2021-03-24T19:07:50,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2021-03-25,88.1,44.7,66.8,84.3,44.7,65.9,24.7,24.3,0,0,0,,,,24.6,14.1,251.2,1012,50,8.4,282.4,24.6,9,,2021-03-25T06:54:30,2021-03-25T19:08:08,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote,F6804"
"Tequila, Mexico",2021-03-26,90.1,44.7,67.3,86.2,44.7,66.6,20.9,21.7,0,0,0,,,,,10.3,270.1,1015.8,60,9,275.5,23.9,10,,2021-03-26T06:53:36,2021-03-26T19:08:26,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2021-03-27,93.3,49.9,72.2,88.8,49.9,70.8,21.5,19.3,0,0,0,,,,,11.4,256.5,1014.4,41.5,9.9,336.3,29.1,10,,2021-03-27T06:52:42,2021-03-27T19:08:43,0.47,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"MMGL,76613399999,F0752,remote"
"Tequila, Mexico",2021-03-28,94.2,58.2,73.9,89.5,58.2,72.6,25.1,19.8,0,0,0,,,,,4.9,333,1016.5,34.6,8.7,314.5,27,10,,2021-03-28T06:51:48,2021-03-28T19:09:01,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,F0752,remote"
"Tequila, Mexico",2021-03-29,90.8,59.6,71.9,87.2,59.6,71.3,43.5,38.5,0,0,0,,,,15,11.4,49.5,1017,74,6,237,20.3,9,,2021-03-29T06:50:54,2021-03-29T19:09:19,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,F0752,remote"
"Tequila, Mexico",2021-03-30,90.9,57.1,71.8,86.8,57.1,70.7,36.7,32,0,0,0,,,,,13.9,302.7,1017.6,62.6,8,278.9,24,10,,2021-03-30T06:50:00,2021-03-30T19:09:37,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,F0752,remote,F6804"
"Tequila, Mexico",2021-03-31,93.8,53.5,75,89.4,53.5,73.6,30.6,21.5,0,0,0,,,,,11.4,72.4,1015.6,57.8,8,300,26.2,10,,2021-03-31T06:49:06,2021-03-31T19:09:55,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,F0752,remote"
"Tequila, Mexico",2021-04-01,90.1,62.1,74,86.1,62.1,73.2,42.1,34.9,0,0,0,,,,,25.3,83.6,1017.2,55.1,6.9,260.4,22.4,9,,2021-04-01T06:48:13,2021-04-01T19:10:13,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,F0752,remote,F6804"
"Tequila, Mexico",2021-04-02,87.7,57.8,71.6,84.6,57.8,70.9,45.3,42,0,0,0,,,,,12.8,55.8,1021.3,74.9,9.9,252.3,21.9,10,,2021-04-02T06:47:20,2021-04-02T19:10:31,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,F0752,remote"
"Tequila, Mexico",2021-04-03,90.1,58.9,73.7,86.4,58.9,72.9,44.6,37.6,0,0,0,,,,,9.2,342.4,1018.6,69.8,7.9,259.6,22.4,9,,2021-04-03T06:46:27,2021-04-03T19:10:49,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,F0752,remote"
"Tequila, Mexico",2021-04-04,91.1,55.5,74.3,87.1,55.5,73.3,42,35.3,0,0,0,,,,,10.1,301,1015.5,38.1,5.7,271.7,22.5,9,,2021-04-04T07:45:34,2021-04-04T20:11:07,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,F0752,remote,F6804"
"Tequila, Mexico",2021-04-05,92,55.3,72.3,87.7,55.3,71.2,36.4,29.9,0,0,0,,,,,17,274,1016.5,13,7.7,292.1,25.3,10,,2021-04-05T07:44:41,2021-04-05T20:11:25,0.78,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,F0752,remote,F6804"
